	BasePrice = 2000
	ItemLevel = 8
	Weight = 0.2
	EnchantPts = 30
	Type = "Thrown"
	Reach = 1
	Speed = 1
	Condition = 900
	MinChop = 2
	MaxChop = 10
	MinSlash = 0
	MaxSlash = 1
	MinThrust = 0
	MaxThrust = 1
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Ebony War Axe"
	Icon = "w\Tx_waraxe_ebony.tga"
	Model = "w\W_waraxe_ebony.nif"
	BasePrice = 15000
	ItemLevel = 24
	Weight = 48
	EnchantPts = 100
	Type = "Axe"
	Reach = 1
	Speed = 1.25
	Condition = 2400
	MinChop = 1
	MaxChop = 37
	MinSlash = 1
	MaxSlash = 20
	MinThrust = 1
	MaxThrust = 5
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Claymore"
	Icon = "w\Tx_Crystal_Claymore.tga"
	Model = "w\w_claymore_crystal.nif"
	BasePrice = 32000
	ItemLevel = 35
	Weight = 16.2
	EnchantPts = 42
	Type = "Long Blade, 2-Hand"
	Reach = 1
	Speed = 1.25
	Condition = 840
	MinChop = 1
	MaxChop = 45
	MinSlash = 1
	MaxSlash = 39
	MinThrust = 1
	MaxThrust = 27
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Dagger"
	Icon = "w\tx_dagger_glass.tga"
	Model = "w\W_dagger_glass.nif"
	BasePrice = 4000
	ItemLevel = 12
	Weight = 1.8
	EnchantPts = 12
	Type = "Short Blade"
	Reach = 1
	Speed = 2.5
	Condition = 300
	MinChop = 6
	MaxChop = 15
	MinSlash = 6
	MaxSlash = 15
	MinThrust = 6
	MaxThrust = 12
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Halberd"
	Icon = "w\Tx_halberd_glass.tga"
	Model = "w\W_halberd_glass.nif"
	BasePrice = 16000
	ItemLevel = 25
	Weight = 8.4
	EnchantPts = 30
	Type = "Spear"
	Reach = 1.8
	Speed = 1
	Condition = 600
	MinChop = 1
	MaxChop = 6
	MinSlash = 1
	MaxSlash = 6
	MinThrust = 5
	MaxThrust = 38
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Longsword"
	Icon = "w\Tx_Crystal_longsword.tga"
	Model = "w\W_Longsword_crystal.nif"
	BasePrice = 16000
	ItemLevel = 25
	Weight = 12
	EnchantPts = 36
	Type = "Long Blade"
	Reach = 1
	Speed = 1.35
	Condition = 480
	MinChop = 2
	MaxChop = 24
	MinSlash = 1
	MaxSlash = 33
	MinThrust = 4
	MaxThrust = 30
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Staff"
	Icon = "w\Tx_staff_glass.tga"
	Model = "w\W_staff_glass.nif"
	BasePrice = 5600
	ItemLevel = 14
	Weight = 4.8
	EnchantPts = 42
	Type = "Blunt, 2-Wide"
	Reach = 1.5
	Speed = 1.75
	Condition = 240
	MinChop = 2
	MaxChop = 12
	MinSlash = 3
	MaxSlash = 12
	MinThrust = 1
	MaxThrust = 9
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Throwing Knife"
	Icon = "w\Tx_Knife_glass.tga"
	Model = "w\W_knife_glass.nif"
	BasePrice = 25
	ItemLevel = 1
	Weight = 0.2
	EnchantPts = 9
	Type = "Thrown"
	Reach = 1
	Speed = 1
	Condition = 80
	MinChop = 1
	MaxChop = 6
	MinSlash = 0
	MaxSlash = 1
	MinThrust = 0
	MaxThrust = 1
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass Throwing Star"
	Icon = "w\tx_star_glass.tga"
	Model = "w\W_Star_Glass.NIF"
	BasePrice = 20
	ItemLevel = 1
	Weight = 0.1
	EnchantPts = 9
	Type = "Thrown"
	Reach = 1
	Speed = 1
	Condition = 40
	MinChop = 2
	MaxChop = 9
	MinSlash = 0
	MaxSlash = 1
	MinThrust = 0
	MaxThrust = 1
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Glass War Axe"
	Icon = "w\Tx_waraxe_glass.tga"
	Model = "w\W_waraxe_glass.nif"
	BasePrice = 12000
	ItemLevel = 21
	Weight = 14.4
	EnchantPts = 30
	Type = "Axe"
	Reach = 1
	Speed = 1.25
	Condition = 640
	MinChop = 1
	MaxChop = 33
	MinSlash = 1
	MaxSlash = 18
	MinThrust = 1
	MaxThrust = 5
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Iron Throwing Knife"
	Icon = "w\Tx_knife_iron.tga"
	Model = "w\W_KNIFE_IRON.nif"
	BasePrice = 3
	ItemLevel = 1
	Weight = 0.3
	EnchantPts = 15
	Type = "Thrown"
	Reach = 1
	Speed = 1
	Condition = 100
	MinChop = 1
	MaxChop = 3
	MinSlash = 0
	MaxSlash = 1
	MinThrust = 0
	MaxThrust = 1
	IgnoreResist = FALSE
End
Item
	ItemType = Weapon
	Name = "Short Bow"
	Icon = "w\tx_shortbow_steel.tga"
	Model = "w\W_shortbow_steel.NIF"
	BasePrice = 60
	ItemLevel = 1
	Weight = 4
	EnchantPts = 20
	Type = "Bow"
	Reach = 1
	Speed = 1
	Condition = 500
	MinChop = 1
	MaxChop = 15
	MinSlash = 0
	MaxSlash = 0
	MinThrust = 0
	MaxThrust = 0
	IgnoreResist = FALSE
End
Item
	ItemType = Weapon
	Name = "Silver Claymore"
	Icon = "w\Tx_Claymore_Silver.tga"
	Model = "w\W_Silver_Claymore.nif"
	BasePrice = 320
	ItemLevel = 3
	Weight = 21.6
	EnchantPts = 56
	Type = "Long Blade, 2-Hand"
	Reach = 1
	Speed = 1.25
	Condition = 1260
	MinChop = 1
	MaxChop = 27
	MinSlash = 1
	MaxSlash = 23
	MinThrust = 1
	MaxThrust = 16
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Silver Dagger"
	Icon = "w\Tx_silver_dagger.tga"
	Model = "w\W_silver_dagger.nif"
	BasePrice = 40
	ItemLevel = 1
	Weight = 2.4
	EnchantPts = 16
	Type = "Short Blade"
	Reach = 1
	Speed = 2.5
	Condition = 400
	MinChop = 4
	MaxChop = 5
	MinSlash = 4
	MaxSlash = 5
	MinThrust = 5
	MaxThrust = 5
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Silver Dart"
	Icon = "w\tx_dart_silver.tga"
	Model = "w\W_Dart_silver.NIF"
	BasePrice = 6
	ItemLevel = 1
	Weight = 0.2
	EnchantPts = 12
	Type = "Thrown"
	Reach = 1
	Speed = 1
	Condition = 24
	MinChop = 2
	MaxChop = 5
	MinSlash = 0
	MaxSlash = 1
	MinThrust = 0
	MaxThrust = 1
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Silver Spear"
	Icon = "w\Tx_silver_spear.tga"
	Model = "w\W_silver_spear.nif"
	BasePrice = 80
	ItemLevel = 1
	Weight = 11.2
	EnchantPts = 40
	Type = "Spear"
	Reach = 1.8
	Speed = 1
	Condition = 500
	MinChop = 1
	MaxChop = 4
	MinSlash = 1
	MaxSlash = 4
	MinThrust = 5
	MaxThrust = 23
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Silver Staff"
	Icon = "w\Tx_silver_staff.tga"
	Model = "w\W_silver_staff.nif"
	BasePrice = 56
	ItemLevel = 1
	Weight = 6.4
	EnchantPts = 56
	Type = "Blunt, 2-Wide"
	Reach = 1.5
	Speed = 1.75
	Condition = 270
	MinChop = 2
	MaxChop = 7
	MinSlash = 3
	MaxSlash = 7
	MinThrust = 1
	MaxThrust = 5
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Silver Throwing Star"
	Icon = "w\tx_silver_star.tga"
	Model = "w\W_silver_star.NIF"
	BasePrice = 16
	ItemLevel = 1
	Weight = 0.2
	EnchantPts = 12
	Type = "Thrown"
	Reach = 1
	Speed = 1
	Condition = 45
	MinChop = 2
	MaxChop = 5
	MinSlash = 0
	MaxSlash = 1
	MinThrust = 0
	MaxThrust = 1
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Silver War Axe"
	Icon = "w\Tx_silver_waraxe.tga"
	Model = "w\W_silver_waraxe.nif"
	BasePrice = 120
	ItemLevel = 2
	Weight = 19.2
	EnchantPts = 40
	Type = "Axe"
	Reach = 1
	Speed = 1.25
	Condition = 720
	MinChop = 1
	MaxChop = 20
	MinSlash = 1
	MaxSlash = 11
	MinThrust = 1
	MaxThrust = 3
	IgnoreResist = TRUE
End
Item
	ItemType = Weapon
	Name = "Wooden Staff"
	Icon = "w\Tx_wooden_staff.tga"
	Model = "w\W_wooden_staff.nif"
	BasePrice = 8
	ItemLevel = 1
	Weight = 8
	EnchantPts = 70
	Type = "Blunt, 2-Wide"
	Reach = 1.8
	Speed = 1.75
	Condition = 300
	MinChop = 2
	MaxChop = 6
	MinSlash = 3
	MaxSlash = 6
	MinThrust = 1
	MaxThrust = 5
	IgnoreResist = FALSE
End
Item
	ItemType = Armor
	Name = "Netch Leather Helm"
	Icon = "a\Tx_Netch_Helmet.tga"
	Model = "a\A_Netch_M_Helmet.nif"
	BasePrice = 15
	ItemLevel = 1
	Weight = 3
	EnchantPts = 75
	Armor = 5
	Type = "Helmet"
	Condition = 50
	MHair = "a_netch_m_helmet"
End
Item
	ItemType = Armor
	Name = "Boiled Netch Leather Helm"
	Icon = "a\Tx_Netch_boiled_helm.tga"
	Model = "a\A_Netch_boiled_helm.NIF"
	BasePrice = 17
	ItemLevel = 1
	Weight = 3
	EnchantPts = 75
	Armor = 7
	Type = "Helmet"
	Condition = 70
	MHead = "a_netch_boiled_helm"
End
Item
	ItemType = Armor
	Name = "Netch Leather Left Pauldron"
	Icon = "a\Tx_Netch_pauldron.tga"
	Model = "a\A_Netch_M_Pauldron_GND.nif"
	BasePrice = 12
	ItemLevel = 1
	Weight = 4
	EnchantPts = 10
	Armor = 5
	Type = "Left Pauldron"
	Condition = 50
	MLeftUpperArm = "a_netch_m_pauldron_ua"
	MLeftPauldron = "a_netch_m_pauldron_cl"
End
Item
	ItemType = Armor
	Name = "Netch Leather Cuirass"
	Icon = "a\Tx_Netch_cuirass2.tga"
	Model = "a\A_Netch_M_Currais2_GND.NIF"
	BasePrice = 35
	ItemLevel = 1
	Weight = 12
	EnchantPts = 60
	Armor = 5
	Type = "Cuirass"
	Condition = 150
	MChest = "A_Netch_M_cuirass2"
End
Item
	ItemType = Armor
	Name = "Boiled Netch Leather Cuirass"
	Icon = "a\Tx_Netch_cuirass.tga"
	Model = "a\A_Netch_M_cuirass_GND.nif"
	BasePrice = 37
	ItemLevel = 1
	Weight = 12
	EnchantPts = 60
	Armor = 7
	Type = "Cuirass"
	Condition = 210
	MChest = "a_netch_m_chest"
End
Item
	ItemType = Armor
	Name = "Netch Leather Left Gauntlet"
	Icon = "a\Tx_Netch_gauntlet.tga"
	Model = "a\A_Netch_M_gauntlet_GND.nif"
	BasePrice = 7
	ItemLevel = 1
	Weight = 3
	EnchantPts = 60
	Armor = 5
	Type = "Left Gauntlet"
	Condition = 25
	MLeftHand = "a_netch_m_gauntlet"
End
Item
	ItemType = Armor
	Name = "Netch Leather Right Gauntlet"
	Icon = "a\Tx_Netch_gauntlet.tga"
	Model = "a\A_Netch_M_gauntlet_GND.nif"
	BasePrice = 7
	ItemLevel = 1
	Weight = 3
	EnchantPts = 60
	Armor = 5
	Type = "Right Gauntlet"
	Condition = 25
	MRightHand = "a_netch_m_gauntlet"
End
Item
	ItemType = Armor
	Name = "Netch Leather Greaves"
	Icon = "a\Tx_Netch_greaves.tga"
	Model = "a\A_Netch_M_Greave_GND.nif"
	BasePrice = 22
	ItemLevel = 1
	Weight = 7
	EnchantPts = 10
	Armor = 5
	Type = "Greaves"
	Condition = 50
	MGroin = "a_netch_m_greave_g"
	MLeftUpperLeg = "a_netch_m_greave_ul"
	MRightUpperLeg = "a_netch_m_greave_ul"
End
Item
	ItemType = Armor
	Name = "Netch Leather Boots"
	Icon = "a\Tx_Netch_boots.tga"
	Model = "a\A_Netch_M_boot_GND.nif"
	BasePrice = 10
	ItemLevel = 1
	Weight = 8
	EnchantPts = 26
	Armor = 5
	Type = "Boots"
	Condition = 50
	MLeftFoot = "a_netch_m_boot_f"
	MLeftAnkle = "a_netch_m_boot_a"
	MRightFoot = "a_netch_m_boot_f"
	MRightAnkle = "a_netch_m_boot_a"
End
Item
	ItemType = Armor
	Name = "Netch Leather Shield"
	Icon = "a\Tx_shield_Nordic_leather.tga"
	Model = "a\Shield_Netch_leather.NIF"
	BasePrice = 17
	ItemLevel = 1
	Weight = 6
	EnchantPts = 150
	Armor = 5
	Type = "Shield"
	Condition = 100
	MShield = "shield_netch_leather"
End
Item
	ItemType = Armor
	Name = "Netch Leather Tower Shield"
	Icon = "a\Tx_Towershield_Netch.tga"
	Model = "a\TowerShield_Netch_leather.NIF"
	BasePrice = 25
	ItemLevel = 1
	Weight = 9
	EnchantPts = 225
	Armor = 5
	Type = "Shield"
	Condition = 100
	MShield = "towershield_netch_leather"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Helm"
	Icon = "a\TX_NordicFur_helmet.tga"
	Model = "a\A_NordicFur_Helmet.nif"
	BasePrice = 15
	ItemLevel = 1
	Weight = 1.5
	EnchantPts = 75
	Armor = 5
	Type = "Helmet"
	Condition = 50
	MHair = "a_nordicfur_helmet"
End
Item
	ItemType = Armor
	Name = "Colovian Fur Helm"
	Icon = "a\Tx_Fur_Colovian_helm.tga"
	Model = "a\A_Helm_Colovian.NIF"
	BasePrice = 25
	ItemLevel = 1
	Weight = 2
	EnchantPts = 75
	Armor = 7
	Type = "Helmet"
	Condition = 70
	MHair = "a_helm_colovian"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Left Pauldron"
	Icon = "a\Tx_NordicFur_pauldron.tga"
	Model = "a\A_NordicFur_Pauldron_GND.nif"
	BasePrice = 12
	ItemLevel = 1
	Weight = 3
	EnchantPts = 10
	Armor = 5
	Type = "Left Pauldron"
	Condition = 50
	MLeftUpperArm = "a_nordicfur_pauldron_ua"
	MLeftPauldron = "a_nordicfur_pauldron_cl"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Cuirass"
	Icon = "a\Tx_NordicFur_cuirass.tga"
	Model = "a\A_NordicFur_M_Cuirass_GND.nif"
	BasePrice = 35
	ItemLevel = 1
	Weight = 9
	EnchantPts = 60
	Armor = 5
	Type = "Cuirass"
	Condition = 150
	MChest = "a_nordicfur_cuirass"
End
Item
	ItemType = Armor
	Name = "Nordic Bearskin Cuirass"
	Icon = "a\Tx_fur_cuirass.tga"
	Model = "a\A_fur_cuirass_GND.NIF"
	BasePrice = 35
	ItemLevel = 1
	Weight = 9
	EnchantPts = 60
	Armor = 5
	Type = "Cuirass"
	Condition = 150
	MChest = "a_fur_cuirass"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Left Bracer"
	Icon = "a\tx_NordicFur_bracer.tga"
	Model = "a\A_NordicFur_Bracer_W.NIF"
	BasePrice = 5
	ItemLevel = 1
	Weight = 1.5
	EnchantPts = 60
	Armor = 5
	Type = "Left Bracer"
	Condition = 25
	MLeftWrist = "A_NordicFur_Bracer_W"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Right Bracer"
	Icon = "a\tx_NordicFur_bracer.tga"
	Model = "a\A_NordicFur_Bracer_W.NIF"
	BasePrice = 5
	ItemLevel = 1
	Weight = 1.5
	EnchantPts = 60
	Armor = 5
	Type = "Right Bracer"
	Condition = 25
	MRightWrist = "A_NordicFur_Bracer_W"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Greaves"
	Icon = "a\TX_NordicFur_greaves.tga"
	Model = "a\A_NordicFur_Greave_GND.nif"
	BasePrice = 22
	ItemLevel = 1
	Weight = 5.4
	EnchantPts = 10
	Armor = 5
	Type = "Greaves"
	Condition = 50
	MGroin = "a_nordicfur_greave_g"
	MLeftUpperLeg = "a_nordicfur_greave_ul"
	MRightUpperLeg = "a_nordicfur_greave_ul"
End
Item
	ItemType = Armor
	Name = "Nordic Fur Boots"
	Icon = "a\Tx_NordicFur_boots.tga"
	Model = "a\A_NordicFur_Boot_GND.nif"
	BasePrice = 10
	ItemLevel = 1
	Weight = 6
	EnchantPts = 26
	Armor = 5
	Type = "Boots"
	Condition = 50
	MLeftFoot = "a_nordicfur_boot_f"
	MLeftAnkle = "a_nordicfur_boot_a"
	MRightFoot = "a_nordicfur_boot_f"
	MRightAnkle = "a_nordicfur_boot_a"
End
Item
	ItemType = Armor
	Name = "Nordic Leather Shield"
	Icon = "a\Tx_shield_Nordic_leather.tga"
	Model = "a\Shield_Nordic_leather.NIF"
	BasePrice = 25
	ItemLevel = 1
	Weight = 4.5
	EnchantPts = 150
	Armor = 5
	Type = "Shield"
	Condition = 100
	MShield = "shield_nordic_leather"
End
Item
	ItemType = Armor
	Name = "Telvanni Dust Adept Helm"
	Icon = "a\Tx_dustAdept_helm.tga"
	Model = "a\A_DustAdept_Helm.NIF"
	BasePrice = 30
	ItemLevel = 1
	Weight = 1.5
	EnchantPts = 250
	Armor = 5
	Type = "Helmet"
	Condition = 50
	MHead = "a_dustadept_helm"
End
Item
	ItemType = Armor
	Name = "Telvanni Mole Crab Helm"
	Icon = "a\tx_molecrab_helm.tga"
	Model = "a\A_molecrab_helm.NIF"
	BasePrice = 19
	ItemLevel = 1
	Weight = 2
	EnchantPts = 500
	Armor = 6
	Type = "Helmet"
	Condition = 60
	MHead = "a_molecrab_helm"
End
Item
	ItemType = Armor
	Name = "Telvanni Cephalopod Helm"
	Icon = "a\Tx_cephalopod_helm.tga"
	Model = "a\A_Cephalopod_helm.NIF"
	BasePrice = 50
	ItemLevel = 1
	Weight = 2
	EnchantPts = 1000
	Armor = 8
	Type = "Helmet"
	Condition = 80
	MHead = "a_cephalopod_helm"
End
Item
	ItemType = Armor
	Name = "Imperial Studded Leather Cuiras"
	Icon = "a\Tx_StuddedLeather_cuirass.tga"
	Model = "a\A_StuddedLeather_C_GND.nif"
	BasePrice = 65
	ItemLevel = 1
	Weight = 9
	EnchantPts = 60
	Armor = 10
	Type = "Cuirass"
	Condition = 300
	MChest = "a_studdedleather_cuirass"
End
Item
	ItemType = Armor
	Name = "Imperial Chain Coif"
	Icon = "a\Tx_ImperialChain_Helmet.tga"
	Model = "a\A_M_ImperialChain_Helmet.nif"
	BasePrice = 35
	ItemLevel = 1
	Weight = 3.5
	EnchantPts = 175
	Armor = 10
	Type = "Helmet"
	Condition = 100
	MHair = "a_m_imperialchain_helmet"
End
Item
	ItemType = Armor
	Name = "Imperial Chain Cuirass"
	Icon = "a\Tx_ImperialChain_Cuirass.tga"
	Model = "a\A_M_ImperialChain_C_GND.nif"
	BasePrice = 90
	ItemLevel = 1
	Weight = 21
	EnchantPts = 140
	Armor = 12
	Type = "Cuirass"
	Condition = 300
	MChest = "a_m_imperialchain_cuirass"
End
Item
	ItemType = Armor
	Name = "Nordic Ringmail Cuirass"
	Icon = "a\Tx_Ringmail_cuirass.tga"
	Model = "a\A_Ringmail_Cuirass_GND.nif"
	BasePrice = 80
	ItemLevel = 1
	Weight = 21
	EnchantPts = 140
	Armor = 10
	Type = "Cuirass"
	Condition = 300
	MChest = "a_ringmail_cuirass"
End
Item
	ItemType = Armor
	Name = "Chitin Mask Helm"
	Icon = "a\TX_Chitin_helmet.tga"
	Model = "a\A_M_Chitin_Helmet.nif"
	BasePrice = 19
	ItemLevel = 1
	Weight = 1
	EnchantPts = 125
	Armor = 10
	Type = "Helmet"
	Condition = 100
	MHead = "a_m_chitin_helmet"
End
Item
	ItemType = Armor
	Name = "Redoran Watchman's Helm"
	Icon = "a\Tx_watchmansHelm.tga"
	Model = "a\A_WatchmansHelm.NIF"
	BasePrice = 24
	ItemLevel = 1
	Weight = 1
	EnchantPts = 125
	Armor = 11
	Type = "Helmet"
	Condition = 110
	MHead = "a_watchmanshelm"
End
Item
	ItemType = Armor
	Name = "Chitin Shield"
	Icon = "a\Tx_shield_chitin.tga"
	Model = "a\Shield_Chitin.NIF"
	BasePrice = 22
	ItemLevel = 1
	Weight = 4
	EnchantPts = 250
	Armor = 10
	Type = "Shield"
	Condition = 200
	MShield = "shield_chitin"
End
Item
	ItemType = Armor
	Name = "Chitin Tower Shield"
	Icon = "a\Tx_Towershield_chitin.tga"
	Model = "a\TowerShield_Chitin.NIF"
	BasePrice = 32
	ItemLevel = 1
	Weight = 6
	EnchantPts = 375
	Armor = 12
	Type = "Shield"
	Condition = 240
	MShield = "towershield_chitin"
End
Item
	ItemType = Armor
	Name = "Imperial Newtscale Cuirass"
	Icon = "a\tx_Newtscale_cuirass.tga"
	Model = "a\A_Newstscale_C_GND.NIF"
	BasePrice = 100
	ItemLevel = 2
	Weight = 9
	EnchantPts = 100
	Armor = 10
	Type = "Cuirass"
	Condition = 300
	MChest = "a_newtscale_cuirass"
End
Item
	ItemType = Armor
	Name = "Imperial Silver Helm"
	Icon = "a\tx_helm_silver.tga"
	Model = "a\A_Helm_silver.NIF"
	BasePrice = 120
	ItemLevel = 2
	Weight = 5
	EnchantPts = 200
	Armor = 17
	Type = "Helmet"
	Condition = 170
	MHair = "a_helm_silver"
End
Item
	ItemType = Armor
	Name = "Imperial Silver Cuirass"
	Icon = "a\tx_silver_cuirass.tga"
	Model = "a\A_Silver_Cuir_GND.NIF"
	BasePrice = 280
	ItemLevel = 3
	Weight = 30
	EnchantPts = 160
	Armor = 18
	Type = "Cuirass"
	Condition = 540
	MChest = "a_silver_cuirass"
End
Item
	ItemType = Armor
	Name = "Duke's Guard Silver Cuirass"
	Icon = "a\tx_silver_dukes_cuir.tga"
	Model = "a\A_silver_duke_GND.NIF"
	BasePrice = 350
	ItemLevel = 3
	Weight = 30
	EnchantPts = 160
	Armor = 20
	Type = "Cuirass"
	Condition = 600
	MChest = "a_silver_cuirass_duke"
End
Item
	ItemType = Armor
	Name = "Imperial Steel Greaves"
	Icon = "a\Tx_Imperial_greaves.tga"
	Model = "a\A_Imperial_Greaves_GND.NIF"
	BasePrice = 98
	ItemLevel = 1
	Weight = 17
	EnchantPts = 25
	Armor = 16
	Type = "Greaves"
	Condition = 170
	MGroin = "a_imperial_greaves_g"
	MLeftUpperLeg = "a_imperial_greaves_ul"
	MRightUpperLeg = "a_imperial_greaves_ul"
	MLeftKnee = "a_imperial_greaves_k"
	MRightKnee = "a_imperial_greaves_k"
End
Item
	ItemType = Armor
	Name = "Nordic Iron Helm"
	Icon = "a\tx_NordicIron_Helm.tga"
	Model = "a\A_NordicIron_Helm.NIF"
	BasePrice = 50
	ItemLevel = 1
	Weight = 8
	EnchantPts = 250
	Armor = 16
	Type = "Helmet"
	Condition = 160
	MHead = "a_nordiciron_helm"
End
Item
	ItemType = Armor
	Name = "Nordic Iron Cuirass"
	Icon = "a\Tx_NordicIron_Cuirass.tga"
	Model = "a\A_NordicIron_C_GND.NIF"
	BasePrice = 130
	ItemLevel = 2
	Weight = 35
	EnchantPts = 200
	Armor = 16
	Type = "Cuirass"
	Condition = 480
	MChest = "a_nordiciron_c"
End
Item
	ItemType = Armor
	Name = "Imperial Templar Greaves"
	Icon = "a\tx_Templar_greaves.tga"
	Model = "a\A_Templar_Greaves_GND.NIF"
	BasePrice = 110
	ItemLevel = 2
	Weight = 18
	EnchantPts = 25
	Armor = 18
	Type = "Greaves"
	Condition = 180
	MGroin = "a_templar_greaves_g"
	MLeftUpperLeg = "a_templar_greaves_ul"
	MRightUpperLeg = "a_templar_greaves_ul"
	MLeftKnee = "a_templar_greaves_k"
	MRightKnee = "a_templar_greaves_k"
End
Item
	ItemType = Armor
	Name = "Steel Helm"
	Icon = "a\TX_Steel_helmet.tga"
	Model = "a\A_Steel_Helmet.nif"
	BasePrice = 60
	ItemLevel = 1
	Weight = 5
	EnchantPts = 250
	Armor = 15
	Type = "Helmet"
	Condition = 150
	MHead = "a_steel_helmet"
End
Item
	ItemType = Armor
	Name = "Steel Left Pauldron"
	Icon = "a\TX_Steel_pauldron.tga"
	Model = "a\A_Steel_Pauldron_GND.nif"
	BasePrice = 48
	ItemLevel = 1
	Weight = 10
	EnchantPts = 20
	Armor = 15
	Type = "Left Pauldron"
	Condition = 150
	MLeftUpperArm = "a_steel_pauldron_ua"
	MLeftPauldron = "a_steel_pauldron_cl"
	MLeftForeArm = "a_steel_pauldron_fa"
End
Item
	ItemType = Armor
	Name = "Steel Right Pauldron"
	Icon = "a\TX_Steel_pauldron.tga"
	Model = "a\A_Steel_Pauldron_GND.nif"
	BasePrice = 48
	ItemLevel = 1
	Weight = 10
	EnchantPts = 20
	Armor = 15
	Type = "Right Pauldron"
	Condition = 150
	MRightUpperArm = "a_steel_pauldron_ua"
	MRightPauldron = "a_steel_pauldron_cl"
	MRightForeArm = "a_steel_pauldron_fa"
End
Item
	ItemType = Armor
	Name = "Steel Cuirass"
	Icon = "a\TX_Steel_curaiss.tga"
	Model = "a\A_Steel_Cuirass_GND.nif"
	BasePrice = 150
	ItemLevel = 2
	Weight = 30
	EnchantPts = 200
	Armor = 15
	Type = "Cuirass"
	Condition = 450
	MChest = "a_steel_cuirass"
End
Item
	ItemType = Armor
	Name = "Steel Shield"
	Icon = "a\Tx_shield_steel.tga"
	Model = "a\shield_steel.NIF"
	BasePrice = 68
	ItemLevel = 1
	Weight = 15
	EnchantPts = 500
	Armor = 15
	Type = "Shield"
	Condition = 300
	MShield = "shield_steel"
End
Item
	ItemType = Armor
	Name = "Steel Tower Shield"
	Icon = "a\Tx_towershield_steel.tga"
	Model = "a\TowerShield_steel.NIF"
	BasePrice = 100
	ItemLevel = 2
	Weight = 20
	EnchantPts = 750
	Armor = 18
	Type = "Shield"
	Condition = 360
	MShield = "towershield_steel"
End
Item
	ItemType = Armor
	Name = "Steel Left Gauntlet"
	Icon = "a\TX_Steel_gauntlet.tga"
	Model = "a\A_Steel_Gauntlet_GND.NIF"
	BasePrice = 28
	ItemLevel = 1
	Weight = 5
	EnchantPts = 200
	Armor = 15
	Type = "Left Gauntlet"
	Condition = 75
	MLeftHand = "a_steel_gauntlet"
End
Item
	ItemType = Armor
	Name = "Steel Right Gauntlet"
	Icon = "a\TX_Steel_gauntlet.tga"
	Model = "a\A_Steel_Gauntlet_GND.NIF"
	BasePrice = 28
	ItemLevel = 1
	Weight = 5
	EnchantPts = 200
	Armor = 15
	Type = "Right Gauntlet"
	Condition = 75
	MRightHand = "a_steel_gauntlet"
End
Item
	ItemType = Armor
	Name = "Steel Greaves"
	Icon = "a\TX_Steel_greaves.tga"
	Model = "a\A_Steel_Greaves_GND.nif"
	BasePrice = 88
	ItemLevel = 1
	Weight = 18
	EnchantPts = 25
	Armor = 15
	Type = "Greaves"
	Condition = 150
	MGroin = "a_steel_greaves_g"
	MLeftUpperLeg = "a_steel_greaves_ul"
	MRightUpperLeg = "a_steel_greaves_ul"
	MLeftKnee = "a_steel_greaves_k"
	MRightKnee = "a_steel_greaves_k"
End
Item
	ItemType = Armor
	Name = "Iron Left Pauldron"
	Icon = "a\Tx_Iron_pauldron.tga"
	Model = "a\A_Iron_Pauldron_GND.nif"
	BasePrice = 24
	ItemLevel = 1
	Weight = 10
	EnchantPts = 20
	Armor = 10
	Type = "Left Pauldron"
	Condition = 100
	MLeftUpperArm = "a_iron_pauldron_ua"
	MLeftPauldron = "a_iron_pauldron_cl"
	MLeftForeArm = "a_iron_pauldron_fa"
End
Item
	ItemType = Armor
	Name = "Iron Right Pauldron"
	Icon = "a\Tx_Iron_pauldron.tga"
	Model = "a\A_Iron_Pauldron_GND.nif"
	BasePrice = 24
	ItemLevel = 1
	Weight = 10
	EnchantPts = 20
	Armor = 10
	Type = "Right Pauldron"
	Condition = 100
	MRightUpperArm = "a_iron_pauldron_ua"
